CP;DEPARTEMENT;REGION
11,110;Aude;Languedoc-Roussillon-Midi-Pyrénées
17,200;Charente-Maritime;Aquitaine-Limousin-Poitou-Charentes
80,510;Somme;Nord-Pas-de-Calais-Picardie
62,218;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
84,130;Vaucluse;Provence-Alpes-Côte d'Azur
13,960;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
16,110;Charente;Aquitaine-Limousin-Poitou-Charentes
83,630;Var;Provence-Alpes-Côte d'Azur
27,270;Eure;Normandie
1,090;Ain;Auvergne-Rhône-Alpes
45,310;Loiret;Centre-Val de Loire
24,620;Dordogne;Aquitaine-Limousin-Poitou-Charentes
14,270;Calvados;Normandie
66,390;Pyrénées-Orientales;Languedoc-Roussillon-Midi-Pyrénées
38,920;Isre;Auvergne-Rhône-Alpes
47,320;Lot-et-Garonne;Aquitaine-Limousin-Poitou-Charentes
77,390;Seine-et-Marne;Ile-de-France
39,100;Jura;Bourgogne-Franche-Comté
41,600;Loir-et-Cher;Centre-Val de Loire
77,720;Seine-et-Marne;Ile-de-France
13,330;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
78,955;Yvelines;Ile-de-France
60,850;Oise;Nord-Pas-de-Calais-Picardie
86,210;Vienne;Aquitaine-Limousin-Poitou-Charentes
34,210;Hérault;Languedoc-Roussillon-Midi-Pyrénées
13,570;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
35,235;Ille-et-Vilaine;Bretagne
46,090;Lot;Languedoc-Roussillon-Midi-Pyrénées
54,510;Meurthe-et-Moselle;Alsace-Champagne-Ardenne-Lorraine
17,390;Charente-Maritime;Aquitaine-Limousin-Poitou-Charentes
80,240;Somme;Nord-Pas-de-Calais-Picardie
44,680;Loire-Atlantique;Pays de la Loire
59,551;Nord;Nord-Pas-de-Calais-Picardie
26,750;Drôme;Auvergne-Rhône-Alpes
58,200;Nivre;Bourgogne-Franche-Comté
83,570;Var;Provence-Alpes-Côte d'Azur
57,970;Moselle;Alsace-Champagne-Ardenne-Lorraine
11,430;Aude;Languedoc-Roussillon-Midi-Pyrénées
25,800;Doubs;Bourgogne-Franche-Comté
42,720;Loire;Auvergne-Rhône-Alpes
24,130;Dordogne;Aquitaine-Limousin-Poitou-Charentes
62,137;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
14,130;Calvados;Normandie
80,250;Somme;Nord-Pas-de-Calais-Picardie
26,780;Drôme;Auvergne-Rhône-Alpes
31,820;Haute-Garonne;Languedoc-Roussillon-Midi-Pyrénées
59,111;Nord;Nord-Pas-de-Calais-Picardie
2,690;Aisne;Nord-Pas-de-Calais-Picardie
58,000;Nivre;Bourgogne-Franche-Comté
60,460;Oise;Nord-Pas-de-Calais-Picardie
31,830;Haute-Garonne;Languedoc-Roussillon-Midi-Pyrénées
26,230;Drôme;Auvergne-Rhône-Alpes
78,890;Yvelines;Ile-de-France
8,430;Ardennes;Alsace-Champagne-Ardenne-Lorraine
59,144;Nord;Nord-Pas-de-Calais-Picardie
29,170;Finistre;Bretagne
77,710;Seine-et-Marne;Ile-de-France
14,640;Calvados;Normandie
60,200;Oise;Nord-Pas-de-Calais-Picardie
31,220;Haute-Garonne;Languedoc-Roussillon-Midi-Pyrénées
13,530;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
59,810;Nord;Nord-Pas-de-Calais-Picardie
4,850;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur
67,207;Bas-Rhin;Alsace-Champagne-Ardenne-Lorraine
84,430;Vaucluse;Provence-Alpes-Côte d'Azur
46,800;Lot;Languedoc-Roussillon-Midi-Pyrénées
78,121;Yvelines;Ile-de-France
63,122;Puy-de-Dôme;Auvergne-Rhône-Alpes
76,370;Seine-Maritime;Normandie
62,790;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
71,120;Saône-et-Loire;Bourgogne-Franche-Comté
45,470;Loiret;Centre-Val de Loire
25,770;Doubs;Bourgogne-Franche-Comté
69,437;Rhône;Auvergne-Rhône-Alpes
40,480;Landes;Aquitaine-Limousin-Poitou-Charentes
16,140;Charente;Aquitaine-Limousin-Poitou-Charentes
14,410;Calvados;Normandie
6,240;Alpes-Maritimes;Provence-Alpes-Côte d'Azur
64,360;Pyrénées-Atlantiques;Aquitaine-Limousin-Poitou-Charentes
51,250;Marne;Alsace-Champagne-Ardenne-Lorraine
59,184;Nord;Nord-Pas-de-Calais-Picardie
13,710;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
10,280;Aube;Alsace-Champagne-Ardenne-Lorraine
14,700;Calvados;Normandie
5,400;Hautes-Alpes;Provence-Alpes-Côte d'Azur
89,220;Yonne;Bourgogne-Franche-Comté
14,280;Calvados;Normandie
34,520;Hérault;Languedoc-Roussillon-Midi-Pyrénées
80,210;Somme;Nord-Pas-de-Calais-Picardie
84,380;Vaucluse;Provence-Alpes-Côte d'Azur
90,340;Territoire de Belfort;Bourgogne-Franche-Comté
57,855;Moselle;Alsace-Champagne-Ardenne-Lorraine
69,460;Rhône;Auvergne-Rhône-Alpes
87,200;Haute-Vienne;Aquitaine-Limousin-Poitou-Charentes
30,650;Gard;Languedoc-Roussillon-Midi-Pyrénées
63,023;Puy-de-Dôme;Auvergne-Rhône-Alpes
57,810;Moselle;Alsace-Champagne-Ardenne-Lorraine
89,290;Yonne;Bourgogne-Franche-Comté
16,160;Charente;Aquitaine-Limousin-Poitou-Charentes
90,400;Territoire de Belfort;Bourgogne-Franche-Comté
77,111;Seine-et-Marne;Ile-de-France
33,480;Gironde;Aquitaine-Limousin-Poitou-Charentes
93,284;Seine-Saint-Denis;Ile-de-France
82,370;Tarn-et-Garonne;Languedoc-Roussillon-Midi-Pyrénées
34,198;Hérault;Languedoc-Roussillon-Midi-Pyrénées
44,230;Loire-Atlantique;Pays de la Loire
2,700;Aisne;Nord-Pas-de-Calais-Picardie
24,220;Dordogne;Aquitaine-Limousin-Poitou-Charentes
8,320;Ardennes;Alsace-Champagne-Ardenne-Lorraine
56,880;Morbihan;Bretagne
43,700;Haute-Loire;Auvergne-Rhône-Alpes
63,160;Puy-de-Dôme;Auvergne-Rhône-Alpes
59,148;Nord;Nord-Pas-de-Calais-Picardie
44,540;Loire-Atlantique;Pays de la Loire
84,330;Vaucluse;Provence-Alpes-Côte d'Azur
56,690;Morbihan;Bretagne
33,125;Gironde;Aquitaine-Limousin-Poitou-Charentes
92,175;Hauts-de-Seine;Ile-de-France
14,170;Calvados;Normandie
1,140;Ain;Auvergne-Rhône-Alpes
72,800;Sarthe;Pays de la Loire
71,420;Saône-et-Loire;Bourgogne-Franche-Comté
64,700;Pyrénées-Atlantiques;Aquitaine-Limousin-Poitou-Charentes
51,130;Marne;Alsace-Champagne-Ardenne-Lorraine
59,113;Nord;Nord-Pas-de-Calais-Picardie
65,200;Hautes-Pyrénées;Languedoc-Roussillon-Midi-Pyrénées
22,190;Côtes-d'armor;Bretagne
45,320;Loiret;Centre-Val de Loire
59,173;Nord;Nord-Pas-de-Calais-Picardie
32,350;Gers;Languedoc-Roussillon-Midi-Pyrénées
2,670;Aisne;Nord-Pas-de-Calais-Picardie
67,113;Bas-Rhin;Alsace-Champagne-Ardenne-Lorraine
30,580;Gard;Languedoc-Roussillon-Midi-Pyrénées
35,250;Ille-et-Vilaine;Bretagne
21,370;Côte-d'or;Bourgogne-Franche-Comté
92,999;Hauts-de-Seine;Ile-de-France
93,201;Seine-Saint-Denis;Ile-de-France
33,650;Gironde;Aquitaine-Limousin-Poitou-Charentes
88,390;Vosges;Alsace-Champagne-Ardenne-Lorraine
27,100;Eure;Normandie
77,240;Seine-et-Marne;Ile-de-France
27,420;Eure;Normandie
77,470;Seine-et-Marne;Ile-de-France
64,100;Pyrénées-Atlantiques;Aquitaine-Limousin-Poitou-Charentes
21,560;Côte-d'or;Bourgogne-Franche-Comté
67,440;Bas-Rhin;Alsace-Champagne-Ardenne-Lorraine
84,370;Vaucluse;Provence-Alpes-Côte d'Azur
83,320;Var;Provence-Alpes-Côte d'Azur
57,415;Moselle;Alsace-Champagne-Ardenne-Lorraine
31,078;Haute-Garonne;Languedoc-Roussillon-Midi-Pyrénées
84,740;Vaucluse;Provence-Alpes-Côte d'Azur
59,138;Nord;Nord-Pas-de-Calais-Picardie
74,970;Haute-Savoie;Auvergne-Rhône-Alpes
61,200;Orne;Normandie
85,310;Vendée;Pays de la Loire
93,000;Seine-Saint-Denis;Ile-de-France
22,430;Côtes-d'armor;Bretagne
77,410;Seine-et-Marne;Ile-de-France
67,860;Bas-Rhin;Alsace-Champagne-Ardenne-Lorraine
95,470;Val-d'oise;Ile-de-France
17,101;Charente-Maritime;Aquitaine-Limousin-Poitou-Charentes
17,180;Charente-Maritime;Aquitaine-Limousin-Poitou-Charentes
34,120;Hérault;Languedoc-Roussillon-Midi-Pyrénées
13,640;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
80,440;Somme;Nord-Pas-de-Calais-Picardie
67,203;Bas-Rhin;Alsace-Champagne-Ardenne-Lorraine
54,880;Meurthe-et-Moselle;Alsace-Champagne-Ardenne-Lorraine
31,380;Haute-Garonne;Languedoc-Roussillon-Midi-Pyrénées
40,200;Landes;Aquitaine-Limousin-Poitou-Charentes
15,100;Cantal;Auvergne-Rhône-Alpes
57,740;Moselle;Alsace-Champagne-Ardenne-Lorraine
55,140;Meuse;Alsace-Champagne-Ardenne-Lorraine
30,450;Gard;Languedoc-Roussillon-Midi-Pyrénées
67,490;Bas-Rhin;Alsace-Champagne-Ardenne-Lorraine
57,390;Moselle;Alsace-Champagne-Ardenne-Lorraine
80,300;Somme;Nord-Pas-de-Calais-Picardie
86,130;Vienne;Aquitaine-Limousin-Poitou-Charentes
54,570;Meurthe-et-Moselle;Alsace-Champagne-Ardenne-Lorraine
83,270;Var;Provence-Alpes-Côte d'Azur
69,126;Rhône;Auvergne-Rhône-Alpes
62,520;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
63,450;Puy-de-Dôme;Auvergne-Rhône-Alpes
78,940;Yvelines;Ile-de-France
32,800;Gers;Languedoc-Roussillon-Midi-Pyrénées
83,690;Var;Provence-Alpes-Côte d'Azur
54,890;Meurthe-et-Moselle;Alsace-Champagne-Ardenne-Lorraine
13,920;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
49,450;Maine-et-Loire;Pays de la Loire
83,520;Var;Provence-Alpes-Côte d'Azur
71,118;Saône-et-Loire;Bourgogne-Franche-Comté
53,120;Mayenne;Pays de la Loire
77,250;Seine-et-Marne;Ile-de-France
51,480;Marne;Alsace-Champagne-Ardenne-Lorraine
68,750;Haut-Rhin;Alsace-Champagne-Ardenne-Lorraine
25,320;Doubs;Bourgogne-Franche-Comté
68,650;Haut-Rhin;Alsace-Champagne-Ardenne-Lorraine
22,640;Côtes-d'armor;Bretagne
32,500;Gers;Languedoc-Roussillon-Midi-Pyrénées
61,250;Orne;Normandie
13,730;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
62,220;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
88,470;Vosges;Alsace-Champagne-Ardenne-Lorraine
52,240;Haute-Marne;Alsace-Champagne-Ardenne-Lorraine
63,920;Puy-de-Dôme;Auvergne-Rhône-Alpes
57,530;Moselle;Alsace-Champagne-Ardenne-Lorraine
12,510;Aveyron;Languedoc-Roussillon-Midi-Pyrénées
62,118;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
74,540;Haute-Savoie;Auvergne-Rhône-Alpes
93,450;Seine-Saint-Denis;Ile-de-France
46,000;Lot;Languedoc-Roussillon-Midi-Pyrénées
66,320;Pyrénées-Orientales;Languedoc-Roussillon-Midi-Pyrénées
91,470;Essonne;Ile-de-France
29,100;Finistre;Bretagne
74,140;Haute-Savoie;Auvergne-Rhône-Alpes
23,290;Creuse;Aquitaine-Limousin-Poitou-Charentes
55,160;Meuse;Alsace-Champagne-Ardenne-Lorraine
2,880;Aisne;Nord-Pas-de-Calais-Picardie
57,860;Moselle;Alsace-Champagne-Ardenne-Lorraine
90,140;Territoire de Belfort;Bourgogne-Franche-Comté
69,640;Rhône;Auvergne-Rhône-Alpes
31,250;Haute-Garonne;Languedoc-Roussillon-Midi-Pyrénées
8,400;Ardennes;Alsace-Champagne-Ardenne-Lorraine
68,330;Haut-Rhin;Alsace-Champagne-Ardenne-Lorraine
19,190;Corrze;Aquitaine-Limousin-Poitou-Charentes
64,120;Pyrénées-Atlantiques;Aquitaine-Limousin-Poitou-Charentes
38,180;Isre;Auvergne-Rhône-Alpes
80,430;Somme;Nord-Pas-de-Calais-Picardie
56,190;Morbihan;Bretagne
59,117;Nord;Nord-Pas-de-Calais-Picardie
33,503;Gironde;Aquitaine-Limousin-Poitou-Charentes
8,110;Ardennes;Alsace-Champagne-Ardenne-Lorraine
34,230;Hérault;Languedoc-Roussillon-Midi-Pyrénées
38,620;Isre;Auvergne-Rhône-Alpes
59,620;Nord;Nord-Pas-de-Calais-Picardie
22,470;Côtes-d'armor;Bretagne
38,130;Isre;Auvergne-Rhône-Alpes
56,500;Morbihan;Bretagne
89,470;Yonne;Bourgogne-Franche-Comté
77,176;Seine-et-Marne;Ile-de-France
38,110;Isre;Auvergne-Rhône-Alpes
91,710;Essonne;Ile-de-France
6,310;Alpes-Maritimes;Provence-Alpes-Côte d'Azur
95,710;Val-d'oise;Ile-de-France
19,170;Corrze;Aquitaine-Limousin-Poitou-Charentes
38,980;Isre;Auvergne-Rhône-Alpes
61,270;Orne;Normandie
89,700;Yonne;Bourgogne-Franche-Comté
73,700;Savoie;Auvergne-Rhône-Alpes
13,690;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
31,780;Haute-Garonne;Languedoc-Roussillon-Midi-Pyrénées
56,460;Morbihan;Bretagne
12,850;Aveyron;Languedoc-Roussillon-Midi-Pyrénées
33,290;Gironde;Aquitaine-Limousin-Poitou-Charentes
13,650;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
36,130;Indre;Centre-Val de Loire
45,600;Loiret;Centre-Val de Loire
49,530;Maine-et-Loire;Pays de la Loire
67,117;Bas-Rhin;Alsace-Champagne-Ardenne-Lorraine
70,600;Haute-Saône;Bourgogne-Franche-Comté
62,156;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
50,590;Manche;Normandie
34,550;Hérault;Languedoc-Roussillon-Midi-Pyrénées
30,740;Gard;Languedoc-Roussillon-Midi-Pyrénées
45,270;Loiret;Centre-Val de Loire
90,300;Territoire de Belfort;Bourgogne-Franche-Comté
10,600;Aube;Alsace-Champagne-Ardenne-Lorraine
44,560;Loire-Atlantique;Pays de la Loire
38,370;Isre;Auvergne-Rhône-Alpes
34,830;Hérault;Languedoc-Roussillon-Midi-Pyrénées
8,800;Ardennes;Alsace-Champagne-Ardenne-Lorraine
60,650;Oise;Nord-Pas-de-Calais-Picardie
93,140;Seine-Saint-Denis;Ile-de-France
80,120;Somme;Nord-Pas-de-Calais-Picardie
32,420;Gers;Languedoc-Roussillon-Midi-Pyrénées
46,400;Lot;Languedoc-Roussillon-Midi-Pyrénées
80,540;Somme;Nord-Pas-de-Calais-Picardie
16,390;Charente;Aquitaine-Limousin-Poitou-Charentes
76,560;Seine-Maritime;Normandie
17,870;Charente-Maritime;Aquitaine-Limousin-Poitou-Charentes
86,390;Vienne;Aquitaine-Limousin-Poitou-Charentes
69,690;Rhône;Auvergne-Rhône-Alpes
9,120;Arige;Languedoc-Roussillon-Midi-Pyrénées
57,560;Moselle;Alsace-Champagne-Ardenne-Lorraine
74,800;Haute-Savoie;Auvergne-Rhône-Alpes
91,640;Essonne;Ile-de-France
42,370;Loire;Auvergne-Rhône-Alpes
10,420;Aube;Alsace-Champagne-Ardenne-Lorraine
34,250;Hérault;Languedoc-Roussillon-Midi-Pyrénées
58,190;Nivre;Bourgogne-Franche-Comté
15,590;Cantal;Auvergne-Rhône-Alpes
51,260;Marne;Alsace-Champagne-Ardenne-Lorraine
53,190;Mayenne;Pays de la Loire
2,270;Aisne;Nord-Pas-de-Calais-Picardie
30,290;Gard;Languedoc-Roussillon-Midi-Pyrénées
86,190;Vienne;Aquitaine-Limousin-Poitou-Charentes
29,880;Finistre;Bretagne
78,550;Yvelines;Ile-de-France
59,119;Nord;Nord-Pas-de-Calais-Picardie
69,610;Rhône;Auvergne-Rhône-Alpes
25,660;Doubs;Bourgogne-Franche-Comté
17,410;Charente-Maritime;Aquitaine-Limousin-Poitou-Charentes
9,700;Arige;Languedoc-Roussillon-Midi-Pyrénées
1,310;Ain;Auvergne-Rhône-Alpes
21,220;Côte-d'or;Bourgogne-Franche-Comté
34,480;Hérault;Languedoc-Roussillon-Midi-Pyrénées
91,530;Essonne;Ile-de-France
37,390;Indre-et-Loire;Centre-Val de Loire
91,550;Essonne;Ile-de-France
76,113;Seine-Maritime;Normandie
59,350;Nord;Nord-Pas-de-Calais-Picardie
57,290;Moselle;Alsace-Champagne-Ardenne-Lorraine
1,370;Ain;Auvergne-Rhône-Alpes
59,496;Nord;Nord-Pas-de-Calais-Picardie
1,400;Ain;Auvergne-Rhône-Alpes
67,670;Bas-Rhin;Alsace-Champagne-Ardenne-Lorraine
37,100;Indre-et-Loire;Centre-Val de Loire
66,170;Pyrénées-Orientales;Languedoc-Roussillon-Midi-Pyrénées
57,850;Moselle;Alsace-Champagne-Ardenne-Lorraine
92,136;Hauts-de-Seine;Ile-de-France
41,320;Loir-et-Cher;Centre-Val de Loire
42,130;Loire;Auvergne-Rhône-Alpes
33,880;Gironde;Aquitaine-Limousin-Poitou-Charentes
75,379;Paris;Ile-de-France
67,650;Bas-Rhin;Alsace-Champagne-Ardenne-Lorraine
31,015;Haute-Garonne;Languedoc-Roussillon-Midi-Pyrénées
62,119;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
57,185;Moselle;Alsace-Champagne-Ardenne-Lorraine
95,180;Val-d'oise;Ile-de-France
78,604;Yvelines;Ile-de-France
33,500;Gironde;Aquitaine-Limousin-Poitou-Charentes
8,350;Ardennes;Alsace-Champagne-Ardenne-Lorraine
91,630;Essonne;Ile-de-France
10,100;Aube;Alsace-Champagne-Ardenne-Lorraine
1,270;Ain;Auvergne-Rhône-Alpes
95,700;Val-d'oise;Ile-de-France
11,600;Aude;Languedoc-Roussillon-Midi-Pyrénées
62,130;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
87,260;Haute-Vienne;Aquitaine-Limousin-Poitou-Charentes
33,950;Gironde;Aquitaine-Limousin-Poitou-Charentes
35,730;Ille-et-Vilaine;Bretagne
21,110;Côte-d'or;Bourgogne-Franche-Comté
75,773;Paris;Ile-de-France
65,400;Hautes-Pyrénées;Languedoc-Roussillon-Midi-Pyrénées
67,470;Bas-Rhin;Alsace-Champagne-Ardenne-Lorraine
35,260;Ille-et-Vilaine;Bretagne
49,125;Maine-et-Loire;Pays de la Loire
29,830;Finistre;Bretagne
77,185;Seine-et-Marne;Ile-de-France
49,070;Maine-et-Loire;Pays de la Loire
79,576;Deux-Svres;Aquitaine-Limousin-Poitou-Charentes
40,090;Landes;Aquitaine-Limousin-Poitou-Charentes
54,800;Meurthe-et-Moselle;Alsace-Champagne-Ardenne-Lorraine
13,856;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
49,750;Maine-et-Loire;Pays de la Loire
42,640;Loire;Auvergne-Rhône-Alpes
67,205;Bas-Rhin;Alsace-Champagne-Ardenne-Lorraine
2,410;Aisne;Nord-Pas-de-Calais-Picardie
69,960;Rhône;Auvergne-Rhône-Alpes
94,651;Val-de-Marne;Ile-de-France
13,750;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
13,980;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
69,560;Rhône;Auvergne-Rhône-Alpes
77,810;Seine-et-Marne;Ile-de-France
19,140;Corrze;Aquitaine-Limousin-Poitou-Charentes
93,320;Seine-Saint-Denis;Ile-de-France
36,500;Indre;Centre-Val de Loire
50,670;Manche;Normandie
63,730;Puy-de-Dôme;Auvergne-Rhône-Alpes
35,650;Ille-et-Vilaine;Bretagne
38,730;Isre;Auvergne-Rhône-Alpes
45,340;Loiret;Centre-Val de Loire
67,810;Bas-Rhin;Alsace-Champagne-Ardenne-Lorraine
34,850;Hérault;Languedoc-Roussillon-Midi-Pyrénées
19,240;Corrze;Aquitaine-Limousin-Poitou-Charentes
5,800;Hautes-Alpes;Provence-Alpes-Côte d'Azur
17,530;Charente-Maritime;Aquitaine-Limousin-Poitou-Charentes
88,110;Vosges;Alsace-Champagne-Ardenne-Lorraine
41,330;Loir-et-Cher;Centre-Val de Loire
85,250;Vendée;Pays de la Loire
6,420;Alpes-Maritimes;Provence-Alpes-Côte d'Azur
39,230;Jura;Bourgogne-Franche-Comté
6,740;Alpes-Maritimes;Provence-Alpes-Côte d'Azur
62,930;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
13,118;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
68,160;Haut-Rhin;Alsace-Champagne-Ardenne-Lorraine
64,310;Pyrénées-Atlantiques;Aquitaine-Limousin-Poitou-Charentes
68,530;Haut-Rhin;Alsace-Champagne-Ardenne-Lorraine
68,730;Haut-Rhin;Alsace-Champagne-Ardenne-Lorraine
34,810;Hérault;Languedoc-Roussillon-Midi-Pyrénées
85,330;Vendée;Pays de la Loire
68,580;Haut-Rhin;Alsace-Champagne-Ardenne-Lorraine
7,430;Ardche;Auvergne-Rhône-Alpes
92,707;Hauts-de-Seine;Ile-de-France
2,390;Aisne;Nord-Pas-de-Calais-Picardie
89,550;Yonne;Bourgogne-Franche-Comté
92,242;Hauts-de-Seine;Ile-de-France
71,260;Saône-et-Loire;Bourgogne-Franche-Comté
1,210;Ain;Auvergne-Rhône-Alpes
82,240;Tarn-et-Garonne;Languedoc-Roussillon-Midi-Pyrénées
24,610;Dordogne;Aquitaine-Limousin-Poitou-Charentes
54,830;Meurthe-et-Moselle;Alsace-Champagne-Ardenne-Lorraine
42,610;Loire;Auvergne-Rhône-Alpes
59,123;Nord;Nord-Pas-de-Calais-Picardie
31,470;Haute-Garonne;Languedoc-Roussillon-Midi-Pyrénées
77,173;Seine-et-Marne;Ile-de-France
35,740;Ille-et-Vilaine;Bretagne
76,930;Seine-Maritime;Normandie
74,270;Haute-Savoie;Auvergne-Rhône-Alpes
62,240;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
13,250;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
76,140;Seine-Maritime;Normandie
35,770;Ille-et-Vilaine;Bretagne
77,646;Seine-et-Marne;Ile-de-France
44,110;Loire-Atlantique;Pays de la Loire
38,400;Isre;Auvergne-Rhône-Alpes
57,710;Moselle;Alsace-Champagne-Ardenne-Lorraine
14,123;Calvados;Normandie
12,270;Aveyron;Languedoc-Roussillon-Midi-Pyrénées
95,680;Val-d'oise;Ile-de-France
30,126;Gard;Languedoc-Roussillon-Midi-Pyrénées
76,260;Seine-Maritime;Normandie
74,490;Haute-Savoie;Auvergne-Rhône-Alpes
47,270;Lot-et-Garonne;Aquitaine-Limousin-Poitou-Charentes
84,530;Vaucluse;Provence-Alpes-Côte d'Azur
34,630;Hérault;Languedoc-Roussillon-Midi-Pyrénées
95,571;Val-d'oise;Ile-de-France
57,320;Moselle;Alsace-Champagne-Ardenne-Lorraine
62,350;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
48,400;Lozre;Languedoc-Roussillon-Midi-Pyrénées
77,190;Seine-et-Marne;Ile-de-France
3,500;Allier;Auvergne-Rhône-Alpes
84,510;Vaucluse;Provence-Alpes-Côte d'Azur
71,360;Saône-et-Loire;Bourgogne-Franche-Comté
7,200;Ardche;Auvergne-Rhône-Alpes
24,260;Dordogne;Aquitaine-Limousin-Poitou-Charentes
35,320;Ille-et-Vilaine;Bretagne
68,460;Haut-Rhin;Alsace-Champagne-Ardenne-Lorraine
13,490;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
22,360;Côtes-d'armor;Bretagne
29,810;Finistre;Bretagne
52,300;Haute-Marne;Alsace-Champagne-Ardenne-Lorraine
59,263;Nord;Nord-Pas-de-Calais-Picardie
31,520;Haute-Garonne;Languedoc-Roussillon-Midi-Pyrénées
76,170;Seine-Maritime;Normandie
30,132;Gard;Languedoc-Roussillon-Midi-Pyrénées
16,430;Charente;Aquitaine-Limousin-Poitou-Charentes
66,680;Pyrénées-Orientales;Languedoc-Roussillon-Midi-Pyrénées
36,370;Indre;Centre-Val de Loire
63,380;Puy-de-Dôme;Auvergne-Rhône-Alpes
40,460;Landes;Aquitaine-Limousin-Poitou-Charentes
49,520;Maine-et-Loire;Pays de la Loire
35,460;Ille-et-Vilaine;Bretagne
22,940;Côtes-d'armor;Bretagne
13,430;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
37,600;Indre-et-Loire;Centre-Val de Loire
59,188;Nord;Nord-Pas-de-Calais-Picardie
24,160;Dordogne;Aquitaine-Limousin-Poitou-Charentes
62,200;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
66,450;Pyrénées-Orientales;Languedoc-Roussillon-Midi-Pyrénées
10,210;Aube;Alsace-Champagne-Ardenne-Lorraine
28,410;Eure-et-Loir;Centre-Val de Loire
41,300;Loir-et-Cher;Centre-Val de Loire
54,560;Meurthe-et-Moselle;Alsace-Champagne-Ardenne-Lorraine
68,390;Haut-Rhin;Alsace-Champagne-Ardenne-Lorraine
58,110;Nivre;Bourgogne-Franche-Comté
32,290;Gers;Languedoc-Roussillon-Midi-Pyrénées
27,240;Eure;Normandie
83,680;Var;Provence-Alpes-Côte d'Azur
59,115;Nord;Nord-Pas-de-Calais-Picardie
7,590;Ardche;Auvergne-Rhône-Alpes
28,350;Eure-et-Loir;Centre-Val de Loire
80,400;Somme;Nord-Pas-de-Calais-Picardie
29,400;Finistre;Bretagne
17,550;Charente-Maritime;Aquitaine-Limousin-Poitou-Charentes
10,120;Aube;Alsace-Champagne-Ardenne-Lorraine
19,360;Corrze;Aquitaine-Limousin-Poitou-Charentes
73,590;Savoie;Auvergne-Rhône-Alpes
91,290;Essonne;Ile-de-France
43,320;Haute-Loire;Auvergne-Rhône-Alpes
94,310;Val-de-Marne;Ile-de-France
6,048;Alpes-Maritimes;Provence-Alpes-Côte d'Azur
28,340;Eure-et-Loir;Centre-Val de Loire
82,120;Tarn-et-Garonne;Languedoc-Roussillon-Midi-Pyrénées
91,570;Essonne;Ile-de-France
30,800;Gard;Languedoc-Roussillon-Midi-Pyrénées
55,600;Meuse;Alsace-Champagne-Ardenne-Lorraine
51,700;Marne;Alsace-Champagne-Ardenne-Lorraine
7,260;Ardche;Auvergne-Rhône-Alpes
47,450;Lot-et-Garonne;Aquitaine-Limousin-Poitou-Charentes
59,186;Nord;Nord-Pas-de-Calais-Picardie
63,400;Puy-de-Dôme;Auvergne-Rhône-Alpes
14,210;Calvados;Normandie
54,380;Meurthe-et-Moselle;Alsace-Champagne-Ardenne-Lorraine
84,390;Vaucluse;Provence-Alpes-Côte d'Azur
73,300;Savoie;Auvergne-Rhône-Alpes
58,400;Nivre;Bourgogne-Franche-Comté
62,830;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
41,150;Loir-et-Cher;Centre-Val de Loire
77,970;Seine-et-Marne;Ile-de-France
95,630;Val-d'oise;Ile-de-France
69,620;Rhône;Auvergne-Rhône-Alpes
78,790;Yvelines;Ile-de-France
22,120;Côtes-d'armor;Bretagne
64,160;Pyrénées-Atlantiques;Aquitaine-Limousin-Poitou-Charentes
64,230;Pyrénées-Atlantiques;Aquitaine-Limousin-Poitou-Charentes
21,530;Côte-d'or;Bourgogne-Franche-Comté
24,470;Dordogne;Aquitaine-Limousin-Poitou-Charentes
